state,stateno,year,y1960_2010,prez_election_year,weird5,weird5b,Biennium,Biennium_b,biennium_first_year,biennium_second_year,y1961to2010,y1961to2006,govname1,govname1_sour,govname1_date,govname2,govname2_sour,govname2_date,govname2_notes,gub_election,gub_election_regime,gov_midyear_change_date,gov_midyear_change_month,gov_midyear_change_day,gov_midyear_change_ordinal_day,gov_midyear_change_a,Budget_Pass2011_04_20,when_leg_met2011_04_13,gov_midyear_change_b,gov_midyear_change_b_note,new_gov_b,past_gov,past_gov_note,gov_midyear_change_c,gov_midyear_change_c_note,new_gov_c,new_gov_d,fracleg_old_variable,fracleg_note_old_variable,years_served,budgets_overseen,years_served_budgets_overseen_notes,term_length,years_left_in_term,limit_exists,limit_type,term_limit_length_uncertainty,years_left_before_limit,years_left_before_limit_note,years_left_before_limit_uncertainty,Lame_Duck_Last_Term,Lame_Duck_Last_Year,Lame_Duck_Last_2nd_To_Last_Year,Lame_Duck_Notes,femgov,femgov_notes,stateleg,stateleg_source,congmem,congmem_sour,stateleg_congmem_notes,legexper,party_midyear_change,party_midyear_change_direction,govparty_a,party_midbiennium_change,party_midbiennium_change_direction,party_midbiennium_change_note,govparty_b,govparty_b_2,state_midterm_penalty,govparty_c,govparty_c_note,gov_non_maj_pty,gub_party_change,gov_pty_change_since_last_budget_a,gov_pty_change_since_last_budget_b,years_since_other_party,open_bcs_term_limit,y1937_to_2010
Ohio,35,1979,1,0,0,0,1979,1979,1,0,1,1,"Rhodes, James A.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1982,,,,,,1,,0,,0,0,,,,0,0,,,12,6,,4,3,1,2,0,3,,,1,0,0,,0,,0,No record in Supplement #1 of the BOS from 1963-1973,0,http://bioguide.congress.gov/biosearch/biosearch.asp,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-4,0,1
Ohio,35,1980,1,1,0,0,1979,1979,0,1,1,1,"Rhodes, James A.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1982,,,,,,0,,0,,0,0,,,,0,0,,,13,7,,4,2,1,2,0,2,,,1,0,0,,0,,0,No record in Supplement #1 of the BOS from 1963-1973,0,http://bioguide.congress.gov/biosearch/biosearch.asp,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,,,-5,0,1
Ohio,35,1981,1,0,0,0,1981,1981,1,0,1,1,"Rhodes, James A.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1982,,,,,,1,,0,,0,0,,,,0,0,,,14,7,,4,1,1,2,0,1,,,1,0,1,,0,,0,No record in Supplement #1 of the BOS from 1963-1973,0,http://bioguide.congress.gov/biosearch/biosearch.asp,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-6,0,1
Ohio,35,1982,1,0,0,0,1981,1981,0,1,1,1,"Rhodes, James A.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,1,1982,,,,,,0,,0,,0,0,,,,0,0,,,15,8,,4,0,1,2,0,0,,,1,1,0,,0,,0,No record in Supplement #1 of the BOS from 1963-1973,0,http://bioguide.congress.gov/biosearch/biosearch.asp,,0,0,,0.00,0,,,0,-1,0,0,,0,0,,,-7,-1,1
Ohio,35,1983,1,0,0,0,1983,1983,1,0,1,1,"Celeste, Richard F.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1986,,,,,,1,,0,,1,0,,,,1,1,,,0,0,,4,3,1,2,0,7,,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,1,1,1,0,0,1
Ohio,35,1984,1,1,0,0,1983,1983,0,1,1,1,"Celeste, Richard F.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1986,,,,,,0,,0,,0,0,,,,0,0,,,1,1,,4,2,1,2,0,6,,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,,,1,0,1
Ohio,35,1985,1,0,0,0,1985,1985,1,0,1,1,"Celeste, Richard F.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1986,,,,,,1,,0,,0,0,,,,0,0,,,2,1,,4,1,1,2,0,5,,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,2,0,1
Ohio,35,1986,1,0,0,0,1985,1985,0,1,1,1,"Celeste, Richard F.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,1,1986,,,,,,0,,0,,0,0,,,,0,0,,,3,2,,4,0,1,2,0,4,,,0,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,0,1,,0,0,,,3,0,1
Ohio,35,1987,1,0,0,0,1987,1987,1,0,1,1,"Celeste, Richard F.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1990,,,,,,1,,0,,0,0,,,,0,0,,,4,2,,4,3,1,2,0,3,,,1,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,4,0,1
Ohio,35,1988,1,1,0,0,1987,1987,0,1,1,1,"Celeste, Richard F.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1990,,,,,,0,,0,,0,0,,,,0,0,,,5,3,,4,2,1,2,0,2,,,1,0,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,,,5,0,1
Ohio,35,1989,1,0,0,0,1989,1989,1,0,1,1,"Celeste, Richard F.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1990,,,,,,1,,0,,0,0,,,,0,0,,,6,3,,4,1,1,2,0,1,,,1,0,1,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,6,0,1
Ohio,35,1990,1,0,0,0,1989,1989,0,1,1,1,"Celeste, Richard F.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,1,1990,,,,,,0,,0,,0,0,,,,0,0,,,7,4,,4,0,1,2,0,0,,,1,1,0,,0,,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,1.00,0,,,1,1,0,1,,0,0,,,7,1,1
Ohio,35,1991,1,0,0,0,1991,1991,1,0,1,1,"Voinovich, George V.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1994,,,,,,1,,0,,1,0,,,,1,1,,,0,0,,4,3,1,2,0,7,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,1,-1,1,0,0,1
Ohio,35,1992,1,1,0,0,1991,1991,0,1,1,1,"Voinovich, George V.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1994,,,,,,0,,0,,0,0,,,,0,0,,,1,1,,4,2,1,2,0,6,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,,,-1,0,1
Ohio,35,1993,1,0,0,0,1993,1993,1,0,1,1,"Voinovich, George V.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1994,,,,,,1,,0,,0,0,,,,0,0,,,2,1,,4,1,1,2,0,5,Absolute two term limitation.,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-2,0,1
Ohio,35,1994,1,0,0,0,1993,1993,0,1,1,1,"Voinovich, George V.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,1,1994,,,,,,0,,0,,0,0,,,,0,0,,,3,2,,4,0,1,2,0,4,Absolute two term limitation.,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,0,0,,0,0,,,-3,0,1
Ohio,35,1995,1,0,0,0,1995,1995,1,0,1,1,"Voinovich, George V.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1998,,,,,,1,,0,,0,0,,,,0,0,,,4,2,,4,3,1,2,0,3,Absolute two term limitation.,,1,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-4,0,1
Ohio,35,1996,1,1,0,0,1995,1995,0,1,1,1,"Voinovich, George V.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1998,,,,,,0,,0,,0,0,,,,0,0,,,5,3,,4,2,1,2,0,2,Absolute two term limitation.,,1,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,,,-5,0,1
Ohio,35,1997,1,0,0,0,1997,1997,1,0,1,1,"Voinovich, George V.","CQ. 1998.  Gubernatorial Elections, 1787-1997.",,George V. Voinovich-R,"CQ. 1998.  Gubernatorial Elections, 1787-1997.",,,0,1998,,,,,,1,,0,,0,0,,,,0,0,,,6,3,,4,1,1,2,0,1,,,1,0,1,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-6,0,1
Ohio,35,1998,1,0,0,0,1997,1997,0,1,1,1,"Voinovich, George V.","NGA web site seems to have an error, says that he left office in January 1998.  Another site says V. resigned to go to the Senate in December of 1998.  Nancy Hollister served for two months in December 1998 and January 1999, according to another web site.  I'm assuming this is true, I've looked around a lot and couldn't find the information confirming this.  BOS 1998, 17; first served 01/91, present term ends 01/99.",,George V. Voinovich-R,,,"NGA web site seems to have an error, says that he left office in January 1998.  Another site says V. resigned to go to the Senate in December of 1998.  Nancy Hollister served for two months in December 1998 and January 1999, according to another web site.  I'm assuming this is true, I've looked around a lot and couldn't find the information confirming this.  BOS 1998, 17; first served 01/91, present term ends 01/99.",1,1998,dec,12,,334,1,0,jan 6 to dec 30,0,,0,0,,,,0,0,,,7,4,,4,0,1,2,0,0,,,1,1,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,0,0,,0,0,,,-7,-1,1
Ohio,35,1999,1,0,0,0,1999,1999,1,0,1,1,"Taft, Bob","SAUS2002, 249",,Bob Taft-R,,,"SAUS2002, 249",0,2002,,,,,,1,,0,,1,0,,,,1,1,,,0,0,,4,3,1,2,0,7,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-8,0,1
Ohio,35,2000,1,1,0,0,1999,1999,0,1,1,1,"Taft, Bob","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,Bob Taft-R,,,,0,2002,,,,,,0,,0,,0,0,,,,0,0,,,1,1,,4,2,1,2,0,6,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,,,-9,0,1
Ohio,35,2001,1,0,0,0,2001,2001,1,0,1,1,"Taft, Bob","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,Bob Taft-R,,,,0,2002,,,,,,1,,0,,0,0,,,,0,0,,,2,1,,4,1,1,2,0,5,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-10,0,1
Ohio,35,2002,1,0,0,0,2001,2001,0,1,1,1,"Taft, Bob","BOS 2002, 145; date of first service was 1/99.  Present term ends 1/03.",,Bob Taft-R,,,"BOS 2002, 145; date of first service was 1/99.  Present term ends 1/03.",1,2002,,,,,,0,,0,,0,0,,,,0,0,,,3,2,,4,0,1,2,0,4,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,0,0,,0,0,,,-11,0,1
Ohio,35,2003,1,0,0,0,2003,2003,1,0,1,1,"Taft, Bob","BOS 2003, 183; says served since 1/99.  Present term ends 1/07.",,Bob Taft-R,,,"BOS 2003, 183; says served since 1/99.  Present term ends 1/07.",0,2006,,,,,,1,,0,,0,0,,,,0,0,,,4,2,,4,3,1,2,0,3,,,1,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-12,0,1
Ohio,35,2004,1,1,0,0,2003,2003,0,1,1,1,"Taft, Bob","Still governor on March 26th, 2005, according to the Web site of the National Governor's Association.",,Bob Taft-R,,,"Still governor on March 26th, 2005, according to the Web site of the National Governor's Association.",0,2006,,,,,,0,,0,,0,0,,,,0,0,,,5,3,,4,2,1,2,0,2,,,1,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,,,-13,0,1
Ohio,35,2005,1,0,0,0,2005,2005,1,0,1,1,"Taft, Bob",BOS 2005,Dec-04,taft,2005 Sup #1 to the BOS,Jan-05,,0,2006,,,,,,1,,0,,0,0,,,,0,0,,,6,3,,,,1,2,0,1,,,1,0,1,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-14,0,1
Ohio,35,2006,1,0,0,0,2005,2005,0,1,1,1,"Taft, Bob",BOS 2006,Jan-06,,,,,1,2006,,,,,,0,,0,,0,0,,,,0,0,,,7,4,,,,1,2,0,0,,,1,1,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,0,0,,0,0,,,-15,-1,1
Ohio,35,2007,1,0,0,0,2007,2007,1,0,1,,"Strickland, Ted",BOS 2007,Dec-06,,,,,0,2010,,,,,,1,,0,,1,0,,,,1,1,,,0,0,,,,1,2,0,7,,,0,0,0,,,,,,,,,,0,,1.00,0,,,1,1,1,1,,0,1,1,1,0,0,1
Ohio,35,2008,1,1,0,0,2007,2007,0,1,1,,"Strickland, Ted",BOS 2008,Mar-08,,,,,0,2010,,,,,,0,,0,,0,0,,,,0,0,,,1,1,,,,1,2,0,6,,,0,0,0,,,,,,,,,,0,,1.00,0,,,1,1,1,1,,0,0,,,1,0,1
Ohio,35,2009,1,0,0,0,2009,2009,1,0,1,,"Strickland, Ted",BOS 2009,,,,,,0,2010,,,,,,1,,0,,0,0,,,,0,0,,,2,1,,,,1,2,0,5,,,0,0,0,,,,,,,,,,0,,1.00,0,,,1,1,1,1,,0,0,0,0,2,0,1
Ohio,35,2010,1,0,0,0,2009,2009,0,1,1,,"Strickland, Ted","Directory I, 2010",Jan-10,,,,,1,2010,,,,,,0,,0,,0,0,,,,0,0,,,3,2,,,,1,2,0,4,,,0,0,0,,,,,,,,,,0,,1.00,0,,,1,1,0,1,,0,0,,,3,0,1
Ohio,35,2011,0,0,0,0,2011,2011,1,0,,,"Kasich, John","NGA Web site, accessed July 6, 2011",,,,,won 2010 election,0,2014,,,,,,,,,,1,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,0.00,0,,,0,-1,-1,0,,0,1,,,,,
Ohio,35,2012,0,1,0,0,2011,2011,0,1,,,,,,,,,,0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,35,2013,0,0,0,0,2013,2013,1,0,,,,,,,,,,0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,35,2014,0,0,0,0,2013,2013,0,1,,,,,,,,,,1,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,35,2015,0,0,0,0,2015,2015,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,35,2016,0,1,0,0,2015,2015,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1925,0,0,0,0,1925,1925,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1926,0,0,0,0,1925,1925,0,1,,,"Trapp, Martin E.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1927,0,0,0,0,1927,1927,1,0,,,"Johnson, Henry S.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1928,0,1,0,0,1927,1927,0,1,,,"Johnson, Henry S.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1929,0,0,0,0,1929,1929,1,0,,,"Holloway, William J.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1930,0,0,0,0,1929,1929,0,1,,,"Holloway, William J.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1931,0,0,0,0,1931,1931,1,0,,,"Murray, William H.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1932,0,1,0,0,1931,1931,0,1,,,"Murray, William H.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1933,0,0,0,0,1933,1933,1,0,,,"Murray, William H.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1934,0,0,0,0,1933,1933,0,1,,,"Murray, William H.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1935,0,0,0,0,1935,1935,1,0,,,"Marland, Ernest W.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1936,0,1,0,0,1935,1935,0,1,,,"Marland, Ernest W.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,0,1938,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,36,1937,0,0,0,0,1937,1937,1,0,,,"Marland, Ernest W.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,0,1938,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,0,1,,,,,,,,,,,,1.00,0,,,1,1,1,1,,0,,,,,0,1
Oklahoma,36,1938,0,0,0,0,1937,1937,0,1,,,"Marland, Ernest W.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,1,1938,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,1,1,0,,,,,,,,,,,,1.00,0,,,1,1,0,1,,0,0,,,1,1,1
Oklahoma,36,1939,0,0,0,0,1939,1939,1,0,,,"Phillips, Leon C.","CQ Press. 1998.  Gubernatorial Elections, 1787-1997",,,,,,0,1942,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,,,1,0,0,,,,,,,,,,,,1.00,0,,,1,1,1,1,,0,0,,,2,0,1
