"state_abbr","year","fiscal_year","leg_total","leg_sales","leg_income","leg_corporate","leg_cigarette_tobacco","leg_fuel","leg_alcohol","leg_others","leg_fees","gov_total","gov_sales","gov_income","gov_corporate","gov_cigarette_tobacco","gov_fuel","gov_alcohol","gov_others","gov_fees","personal_income","population","taxes_last_year","percent_change_personal_income","percent_change_population","estimated_imbalance","state","gov_party","house_dem_share","senate_dem_share","citizen_ideology","year_of_biennium","ranney_10yrs","change_in_gov_party","change_in_house_dem_share","change_in_senate_dem_share","change_in_citizen_ideology"
"KS",1989,1990,0.351537,1.19781,-2.20322,-0.243463,0,4.69848,0,0,0,-1.00596,0,-1.64792,0,0,0,0,0,0,0.045,2.5,2.5,5,0,270,"Kansas","Republican",0.464,0.45,33.9049,"First Year of Biennium",0.411215,"No Change",0.056,0.05,-10.2533
"KS",1990,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,2.5,2.7,7.14,0,154,"Kansas","Republican",0.464,0.45,37.6085,"Second Year of Biennium",0.41501,"No Change",0,0,3.70354
"KS",1991,1992,0,0,0,0,0,0,0,0,0,5.4573,10.319,0,0,0,0,0,0,0,0.05,2.5,2.8,2.22,0,125,"Kansas","Democrat",0.504,0.45,33.4064,"First Year of Biennium",0.418805,"Change",0.04,0,-4.20203
"KS",1992,1993,4.39421,5.60201,3.13605,0.507214,0,0,0,0.555313,0,0,0,0,0,0,0,0,0,0,0.052,2.6,2.8,8.7,0,373,"Kansas","Democrat",0.504,0.45,44.9916,"Second Year of Biennium",0.417837,"No Change",0,0,11.5852
"KS",1993,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,2.6,3.3,4,4,329,"Kansas","Democrat",0.472,0.325,37.5294,"First Year of Biennium",0.41687,"No Change",-0.032,-0.125,-7.46223
"KS",1994,1995,-0.104511,-0.0385396,0,0,0,0,0,-0.267151,0,0,0,0,0,0,0,0,0,0,0.057,2.6,3.7,5.77,0,359,"Kansas","Democrat",0.472,0.325,31.9903,"Second Year of Biennium",0.397058,"No Change",0,0,-5.53912
"KS",1995,1996,-1.66517,-0.600407,0,0,0,0,0,-4.38405,0,-0.619931,-0.475217,0,0,0,0,0,-0.969258,0,0.061,2.6,3.8,3.64,0,262,"Kansas","Republican",0.36,0.325,34.2764,"First Year of Biennium",0.377245,"Change",-0.112,0,2.28611
"KS",1996,1997,-1.40615,0,0,-0.0507214,0,0,0,-4.4425,0,-0.596893,0,0,0,0,0,0,-1.56954,0,0.065,2.6,4,7.02,0,417,"Kansas","Republican",0.352,0.325,36.5213,"Second Year of Biennium",0.371723,"No Change",-0.008,0,2.24495
"KS",1997,1998,-0.661224,0,-0.380128,0,0,0,0,-1.58661,0,-0.909551,-0.472954,-0.248331,-0.446558,0,0,0,-1.13605,0,0.069,2.7,4.2,6.56,0,595,"Kansas","Republican",0.384,0.325,36.556,"First Year of Biennium",0.3662,"No Change",0.032,0,0.03468
"KS",1998,1999,-1.19672,-0.485435,-1.5286,-0.690674,0,0,0,-0.425346,0,-2.23517,-0.128073,-0.543686,-0.870659,0,0,0,-4.27449,0,0.072,2.7,4.7,6.15,3.85,612,"Kansas","Republican",0.384,0.325,32.6076,"Second Year of Biennium",0.354948,"No Change",0,0,-3.94844
"KS",1999,2000,-0.0611368,-0.0154996,0,-0.308739,0,0,0,0,0,-0.0830459,0,-0.0906947,0,0,0,0,-0.0727901,0,0.077,2.7,4.6,4.35,0,318,"Kansas","Republican",0.384,0.325,36.0478,"First Year of Biennium",0.343695,"No Change",0,0,3.44028
"KS",2000,2001,-0.0212387,-0.0653568,0,0,0,0,0,0.0347071,0,0,0,0,0,0,0,0,0,0,0.08,2.7,4.8,6.94,0,430,"Kansas","Republican",0.384,0.325,19.3538,"Second Year of Biennium",0.31537,"No Change",0,0,-16.6941
"KS",2001,2002,0.196861,0,0,0.263751,0,0,0,0.12439,0.675162,0,0,0,0,0,0,0,0,0,0.081,2.7,5,3.9,0,174,"Kansas","Republican",0.368,0.25,31.2262,"First Year of Biennium",0.287045,"No Change",-0.016,-0.075,11.8724
"KS",2002,2003,1.83092,2.37661,-0.266089,-0.0845357,3.92907,0,0,0.347071,0.791206,0,0,0,0,0,0,0,0,0,0.084,2.7,4.8,1.25,0,0,"Kansas","Republican",0.368,0.25,30.6748,"Second Year of Biennium",0.28254,"No Change",0,0,-0.55137
"KS",2003,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,2.7,5,3.7,0,240,"Kansas","Democrat",0.36,0.25,35.788,"First Year of Biennium",0.278035,"Change",-0.008,0,5.11314
"KS",2004,2005,-0.000663277,-0.069953,-0.00301233,0,0,0,0,0.111063,0,0.961035,0.6928,0.964273,0,0,0,0,0,0,0.091,2.7,5.3,3.57,0,280,"Kansas","Democrat",0.36,0.25,36.5905,"Second Year of Biennium",0.292575,"No Change",0,0,0.80257
"KS",2005,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,2.8,5.6,4.6,0,477,"Kansas","Democrat",0.336,0.25,34.57,"First Year of Biennium",0.307115,"No Change",-0.024,0,-2.02048
"KS",2006,2007,-0.106019,-0.147123,-0.0734914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.8,6.3,8.79,3.7,779,"Kansas","Democrat",0.336,0.25,40.576,"Second Year of Biennium",0.323282,"No Change",0,0,6.00597
"KS",2007,2008,-0.208884,-0.0619985,-0.300797,-0.0588074,0,0,0,-0.112672,0,-0.0599776,0,0,-0.143322,0,0,0,-0.0849218,0,0.11,2.8,6.9,1.01,0,536,"Kansas","Democrat",0.376,0.25,44.3812,"First Year of Biennium",0.33945,"No Change",0.04,0,3.8052
"KS",2008,2009,0.0292947,-0.0297076,0,0.253607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,2.8,7.2,10,0,58,"Kansas","Democrat",0.376,0.25,44.801,"Second Year of Biennium",0.358473,"No Change",0,0,0.41979
"KS",2009,2010,-0.0104936,0,0,-0.0605629,0,0,0,0,0,0.109282,0,0.0342474,0,0,0,0,0.237383,0,0.11,2.9,6.7,0,0,0,"Kansas","Democrat",0.392,0.225,42.512,"First Year of Biennium",0.377495,"No Change",0.016,-0.025,-2.28898
"KS",2010,2011,1.83881,3.72945,0,0,0,0,0,0,0,2.05698,3.24122,0,0,1.78831,0,0,0.231809,0,0.12,2.9,6.5,0,3.57,36,"Kansas","Democrat",0.392,0.225,35.0522,"Second Year of Biennium",0.376805,"No Change",0,0,-7.45986
"KS",2011,2012,0.0118902,0.0922684,-0.0176089,-0.149181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,2.9,6.8,9.82,-1.05,188,"Kansas","Republican",0.264,0.2,30.7065,"First Year of Biennium",NA,"Change",-0.128,-0.025,-4.34566
"KY",1987,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,3.7,3.5,4.55,0,8,"Kentucky","Democrat",0.73,0.756757,45.5526,"First Year of Biennium",0.773526,NA,NA,NA,NA
"KY",1988,1989,-0.0494052,0,0,0,0,-0.300149,0,0,0,0,0,0,0,0,0,0,0,0,0.053,3.7,3.7,8.7,0,20,"Kentucky","Democrat",0.71,0.783784,48.7961,"Second Year of Biennium",0.772529,"No Change",-0.02,0.027027,3.24351
"KY",1989,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,3.7,4.1,6,0,87,"Kentucky","Democrat",0.717172,0.789474,38.9781,"First Year of Biennium",0.773797,"No Change",0.00717172,0.0056899,-9.81806
"KY",1990,1991,5.55919,3.15039,7.98268,1.41548,0,0,0,0.852341,0,3.55359,1.14789,4.00217,1.18956,1.97545,0,0,0,0,0.06,3.7,4.3,7.55,0,182,"Kentucky","Democrat",0.717172,0.789474,39.0904,"Second Year of Biennium",0.772091,"No Change",0,0,0.11236
"KY",1991,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,3.8,5,5.26,0,27,"Kentucky","Democrat",0.68,0.710526,38.345,"First Year of Biennium",0.770105,"No Change",-0.0371717,-0.0789474,-0.74548
"KY",1992,1993,0.158536,0,0.0782616,0,0,0,0,0.391986,0,0,0,0,0,0,0,0,0,0,0.067,3.8,5.1,8.33,2.7,37,"Kentucky","Democrat",0.68,0.710526,49.2214,"Second Year of Biennium",0.767803,"No Change",0,0,10.8765
"KY",1993,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,3.8,5.3,3.08,0,0,"Kentucky","Democrat",0.72,0.657895,44.3707,"First Year of Biennium",0.767207,"No Change",0.04,-0.0526316,-4.85075
"KY",1994,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,3.9,5.7,4.48,0,124,"Kentucky","Democrat",0.71,0.675676,38.2197,"Second Year of Biennium",0.762229,"No Change",-0.01,0.0177809,-6.15097
"KY",1995,1996,-0.189718,0,-0.342115,0,0,0,0,-0.12164,0,-0.171804,0,0,0,0,0,0,-0.451761,0,0.078,3.9,6.3,5.71,2.63,0,"Kentucky","Democrat",0.63,0.552632,38.3542,"First Year of Biennium",0.753997,"No Change",-0.08,-0.123044,0.1345
"KY",1996,1997,-0.0973486,-0.0164534,-0.0515804,0,0,0,0,-0.222125,0,-0.0783613,0,-0.0353012,0,0,0,0,-0.154539,0,0.083,4,6.5,5.41,0,60,"Kentucky","Democrat",0.622449,0.552632,36.1226,"Second Year of Biennium",0.744948,"No Change",-0.00755102,0,-2.23166
"KY",1997,1998,-0.0723752,0,-0.164349,0,0,0,0,0,0,-0.0655412,0,-0.107367,0,0,0,0,0,0,0.089,4,6.8,6.41,2.56,230,"Kentucky","Democrat",0.64,0.526316,33.479,"First Year of Biennium",0.733492,"No Change",0.017551,-0.0263158,-2.6436
"KY",1998,1999,-0.0594147,-0.010042,-0.0168648,-0.0285754,0,0,0,-0.137655,0,-0.0336278,0,-0.036725,-0.0600366,0,0,0,0,0,0.093,4,7.1,7.23,0,33,"Kentucky","Democrat",0.64,0.526316,36.4619,"Second Year of Biennium",0.722128,"No Change",0,0,2.9829
"KY",1999,2000,-0.057006,-0.0096349,-0.0161811,-0.164502,0,0,0,-0.0450254,0,-0.0301135,0,0,-0.138247,0,0,0,-0.011312,0,0.1,4,7.4,4.49,0,183,"Kentucky","Democrat",0.66,0.526316,26.264,"First Year of Biennium",0.703642,"No Change",0.02,0,-10.1978
"KY",2000,2001,0.0958737,0.222228,0.0103671,0,0,-0.141454,0,0.0259627,0,0,0,0,0,0,0,0,0,0,0.1,4.1,7.7,7.53,0,0,"Kentucky","Democrat",0.646465,0.473684,15.3974,"Second Year of Biennium",0.686813,"No Change",-0.0135354,-0.0526316,-10.8666
"KY",2001,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,4.1,7.9,0,2.5,24,"Kentucky","Democrat",0.66,0.473684,15.5949,"First Year of Biennium",0.670015,"No Change",0.0135354,0,0.19746
"KY",2002,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,4.1,8,10,0,139,"Kentucky","Democrat",0.66,0.473684,8.44989,"Second Year of Biennium",0.651966,"No Change",0,0,-7.14497
"KY",2003,2004,0.0338831,0.0515409,0.0336619,0,0,0,0,-0.0200716,0,0,0,0,0,0,0,0,0,0,0.11,4.1,8.3,0,0,110,"Kentucky","Democrat",0.65,0.421053,33.4281,"First Year of Biennium",0.626853,"No Change",-0.01,-0.0526316,24.9782
"KY",2004,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,4.2,8.5,0,0,191,"Kentucky","Republican",0.636364,0.421053,34.6352,"Second Year of Biennium",0.603963,"Change",-0.0136364,0,1.20705
"KY",2005,2006,0.656717,-0.227214,-1.22811,3.12132,4.54934,0.352034,2.48434,-0.36614,0.324597,0,0,0,0,0,0,0,0,0,0.13,4.2,9.1,9.09,2.44,528,"Kentucky","Republican",0.57,0.405405,41.6344,"First Year of Biennium",0.584328,"No Change",-0.0663636,-0.0156472,6.99927
"KY",2006,2007,0.0181205,0,0,-0.313741,0,0,0,0.228995,0,-0.010502,0,0,-0.0562488,0,0,0,0,0,0.13,4.3,9.7,8.33,0,640,"Kentucky","Republican",0.57,0.405405,39.4426,"Second Year of Biennium",0.567043,"No Change",0,0,-2.19182
"KY",2007,2008,-0.124281,0,-0.137076,0.0389376,0,0,0,-0.0516049,-0.319679,-0.170426,0,0,-0.65446,0,0,0,-0.118376,0,0.14,4.3,9.9,0,2.38,63,"Kentucky","Republican",0.61,0.432432,51.3654,"First Year of Biennium",0.553196,"No Change",0.04,0.027027,11.9228
"KY",2008,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,4.3,10,7.69,0,40,"Kentucky","Democrat",0.632653,0.405405,52.2952,"Second Year of Biennium",0.539455,"Change",0.0226531,-0.027027,0.92983
"KY",2009,2010,0.579854,0.382218,0,0,2.60819,0,0,0,0,0.525101,0.32269,0,0,2.53497,0,0,0,0,0.14,4.3,9.7,0,0,23,"Kentucky","Democrat",0.65,0.416667,44.9558,"First Year of Biennium",0.532836,"No Change",0.0173469,0.0112613,-7.33939
"KY",2010,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,4.4,9.5,0,0,290,"Kentucky","Democrat",0.65,0.459459,37.4906,"Second Year of Biennium",0.525502,"No Change",0,0.0427927,-7.46521
"KY",2011,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,4.4,10,7.82,1.56,290,"Kentucky","Democrat",0.58,0.405405,37.4924,"First Year of Biennium",NA,"No Change",-0.07,-0.054054,0.00178
"LA",1987,1988,-0.150659,-0.101855,0,0,0,0,0,-0.317322,0,0,0,0,0,0,0,0,0,0,0.056,4.3,3.5,0,-2.27,-781,"Louisiana","Democrat",0.786408,0.871795,35.3805,"Second Year of Biennium",0.83079,NA,NA,NA,NA
"LA",1988,1989,4.16294,8.25559,0.315106,0,0,0,0,0.116908,0,0,0,0,0,0,0,0,0,0,0.059,4.3,3.8,5.66,0,276,"Louisiana","Democrat",0.826923,0.871795,42.7401,"First Year of Biennium",0.816382,"No Change",0.0405153,0,7.35957
"LA",1989,1990,-0.966726,-1.9607,0,0,0,0,0,0,0,1.03461,-2.85922,2.34673,-0.42626,1.39711,4.84633,1.50194,0.606888,0,0.064,4.2,4,5.36,0,546,"Louisiana","Democrat",0.826923,0.871795,31.289,"Second Year of Biennium",0.827884,"No Change",0,0,-11.451
"LA",1990,1991,0.943147,0.191288,0,0,0.785347,0,0,2.16708,0,4.65867,0,0,0,0,0,0,12.25,0,0.068,4.3,4.1,8.47,-2.33,437,"Louisiana","Democrat",0.834951,0.871795,29.7913,"First Year of Biennium",0.826886,"No Change",0.00802837,0,-1.49775
"LA",1991,1992,-0.114454,-0.182391,0,-0.141548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,4.3,4.3,6.25,2.38,0,"Louisiana","Republican",0.831683,0.846154,26.6983,"Second Year of Biennium",0.83699,"Change",-0.00326829,-0.0256411,-3.09297
"LA",1992,1993,1.30804,0,0,0,0,0,0,-0.154971,8.3414,1.3326,0,0,0,0,0,0,3.50408,0,0.076,4.3,4.3,5.88,0,0,"Louisiana","Democrat",0.854369,0.846154,37.8826,"First Year of Biennium",0.847094,"Change",0.0226858,0,11.1843
"LA",1993,1994,0.958737,1.5556,0,1.06054,0,0,0,0,0,3.47283,1.36805,0,1.93755,0,9.47474,0,2.47321,0,0.081,4.3,4.4,5.56,0,0,"Louisiana","Democrat",0.846154,0.846154,33.116,"Second Year of Biennium",0.840094,"No Change",-0.00821516,0,-4.7666
"LA",1994,1995,0.103863,0,0,0,0,0,0,0.32814,0,0,0,0,0,0,0,0,0,0,0.085,4.4,4.4,6.58,0,2,"Louisiana","Democrat",0.846154,0.846154,34.5603,"First Year of Biennium",0.833095,"No Change",0,0,1.44432
"LA",1995,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,4.4,4.7,4.94,2.33,143,"Louisiana","Democrat",0.834951,0.846154,28.2427,"Second Year of Biennium",0.800358,"No Change",-0.0112024,0,-6.31763
"LA",1996,1997,-0.143484,-0.0727533,-0.244368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,4.4,4.9,4.71,0,0,"Louisiana","Republican",0.740385,0.666667,36.302,"First Year of Biennium",0.767622,"Change",-0.0945668,-0.179487,8.05932
"LA",1997,1998,-0.655407,-1.32929,0,-0.275099,0,0,0,0.150593,0,0,0,0,0,0,0,0,0,0,0.098,4.4,5.9,4.49,0,139,"Louisiana","Republican",0.742857,0.641026,28.5433,"Second Year of Biennium",0.740486,"No Change",0.00247255,-0.0256411,-7.75875
"LA",1998,1999,-0.0806806,0,0,0,0,0,0,-0.254898,0,-0.0365311,0,-0.00854909,0,0,0,0,-0.0823364,0,0.1,4.5,6.1,5.38,0,107,"Louisiana","Republican",0.742857,0.641026,35.1343,"First Year of Biennium",0.713351,"No Change",0,0,6.59102
"LA",1999,2000,-0.0270413,-0.0219379,0,-0.0936395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,4.5,6.5,2.04,2.27,1,"Louisiana","Republican",0.733333,0.641026,33.3453,"Second Year of Biennium",0.685708,"No Change",-0.00952383,0,-1.78902
"LA",2000,2001,1.13573,1.20659,1.04389,0,0.530757,0,0,0,0,1.32235,0,0,0,0,0,0,3.47713,0,0.11,4.5,6.5,10,0,0,"Louisiana","Republican",0.723809,0.666667,24.2243,"First Year of Biennium",0.670565,"No Change",-0.0095238,0.0256411,-9.12097
"LA",2001,2002,0,0,0,0,0,0,0,0,0,-0.0795857,0,0,0,0,0,0,-0.209272,0,0.12,4.5,7.2,0,0,50,"Louisiana","Republican",0.682692,0.641026,31.8433,"Second Year of Biennium",0.64432,"No Change",-0.0411172,-0.0256411,7.61899
"LA",2002,2003,-0.147265,-0.192698,-0.151024,-0.153535,0.839169,0,0,-0.285161,0,0,0,0,0,0,0,0,0,0,0.12,4.5,7.4,9.09,0,0,"Louisiana","Republican",0.676191,0.641026,31.7429,"First Year of Biennium",0.618076,"No Change",-0.00650183,0,-0.10041
"LA",2003,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,4.6,7.4,0,0,62,"Louisiana","Republican",0.673077,0.605263,33.7421,"Second Year of Biennium",0.605194,"No Change",-0.00311355,-0.0357625,1.99918
"LA",2004,2005,-0.0424583,-0.0861135,0,0,0,0,0,0,0,0.661491,1.25079,0,0,0,0,0,0,0,0.14,4.6,7.7,8.33,2.22,0,"Louisiana","Democrat",0.640777,0.615385,41.193,"First Year of Biennium",0.592312,"Change",-0.0323003,0.0101214,7.45089
"LA",2005,2006,0.265696,-0.0248715,-0.00928219,-0.424644,0,0,0,0,2.13442,0,0,0,0,0,0,0,0,0,0.14,4.3,8.6,7.69,0,0,"Louisiana","Democrat",0.644231,0.615385,44.2629,"Second Year of Biennium",0.605167,"No Change",0.00345407,0,3.0699
"LA",2006,2007,-0.00896777,0,-0.0187349,0,0,0,0,-0.00226658,0,0,0,0,0,0,0,0,0,0,0.16,4.4,9.8,0,-6.52,1261,"Louisiana","Democrat",0.644231,0.615385,32.8205,"First Year of Biennium",0.618023,"No Change",0,0,-11.4424
"LA",2007,2008,-0.575242,-0.0602795,-1.16112,-0.175219,0,0,0,0,0,-0.162065,0,-0.132744,-0.43401,0,0,0,0,0,0.17,4.4,11,14.29,2.33,1427,"Louisiana","Democrat",0.578431,0.615385,45.1315,"Second Year of Biennium",0.608664,"No Change",-0.0657994,0,12.3109
"LA",2008,2009,-0.220509,-0.447235,0,0,0,0,0,0,0,-0.228628,-0.377581,-0.0474086,0,0,0,0,0,0,0.16,4.5,11,6.25,0,886,"Louisiana","Republican",0.519608,0.641026,43.2403,"First Year of Biennium",0.599306,"Change",-0.0588236,0.025641,-1.8912
"LA",2009,2010,-0.0147645,0.00213895,-0.00798268,-0.07101,0,0,0,0,0,-0.0254674,0,0,0,0,0,0,-0.0669669,0,0.17,4.5,10,-5.88,2.27,0,"Louisiana","Republican",0.50495,0.594595,41.7478,"Second Year of Biennium",0.590455,"No Change",-0.0146573,-0.046431,-1.49241
"LA",2010,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,4.6,8.8,6.25,0,-13,"Louisiana","Republican",0.509804,0.615385,36.819,"First Year of Biennium",0.581604,"No Change",0.00485342,0.02079,-4.92889
"LA",2011,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,4.6,8.9,3.62,1.67,-14,"Louisiana","Republican",0.485149,0.526316,35.3788,"Second Year of Biennium",NA,"No Change",-0.0246554,-0.0890688,-1.44019
"ME",1987,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,1.2,1.3,6.25,0,37,"Maine","Republican",0.569536,0.571429,70.6521,"First Year of Biennium",0.599443,NA,NA,NA,NA
"ME",1988,1989,-0.281229,0,-1.59654,0,0,2.56281,0,0,0,0.7428,0,0,0,0,4.8637,0,0,0,0.02,1.2,1.5,11.76,0,100,"Maine","Republican",0.569536,0.571429,78.2323,"Second Year of Biennium",0.603016,"No Change",0,0,7.58023
"ME",1989,1990,2.02134,0.218351,4.2408,0,0.344992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,1.2,1.6,5.26,0,57,"Maine","Republican",0.642384,0.571429,64.3335,"First Year of Biennium",0.606589,"No Change",0.0728477,0,-13.8988
"ME",1990,1991,0.0747016,0,0,0,0.488738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,1.2,1.6,5,0,4,"Maine","Republican",0.642384,0.571429,59.1499,"Second Year of Biennium",0.609927,"No Change",0,0,-5.18366
"ME",1991,1992,4.1745,3.65404,3.44253,2.28246,0.862479,1.46828,0,0,0,1.27337,0.376213,0.195561,2.34443,0,0,0,1.36027,0,0.023,1.2,1.6,4.76,0,1,"Maine","Republican",0.642384,0.628571,72.8681,"First Year of Biennium",0.613265,"No Change",0,0.0571428,13.7182
"ME",1992,1993,0.227465,0.356491,0.0939139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,1.2,1.7,4.55,0,0,"Maine","Republican",0.642384,0.6,69.504,"Second Year of Biennium",0.594121,"No Change",0,-0.0285714,-3.36406
"ME",1993,1994,1.15226,3.24803,-1.86263,-0.619928,0,0,0.717698,1.11063,0.750181,0,0,0,0,0,0,0,0,0,0.024,1.2,1.8,0,0,3,"Maine","Republican",0.602649,0.571429,65.8206,"First Year of Biennium",0.574977,"No Change",-0.0397351,-0.0285714,-3.68344
"ME",1994,1995,0.0976491,0,0.0886965,0,0,0,0,0.086382,0.187545,0,0,0,0,0,0,0,0,0,0.025,1.2,1.8,4.35,0,1,"Maine","Republican",0.615894,0.571429,64.1736,"Second Year of Biennium",0.554994,"No Change",0.013245,0,-1.64693
"ME",2003,2004,0.102857,0,0,0,0,0,0,0,0.617336,0.0294762,0,0,0,0,0,0,0,0.241112,0.041,1.3,2.7,5.41,0,27,"Maine","Democrat",0.544218,0.514286,66.0589,"First Year of Biennium",0.541803,"Change",-0.0716763,-0.0571429,1.88532
"ME",2004,2005,0.117179,0,0,0,0,0,0,0,0.703294,0.106114,0,0,0,0,0,0,0,0.868004,0.042,1.3,3,5.13,0,7,"Maine","Democrat",0.544218,0.514286,66.949,"Second Year of Biennium",0.554002,"No Change",0,0,0.89001
"ME",2005,2006,0.779972,0.11586,0.107267,0.342369,3.66554,0,0,0,0.323076,0.0497411,0.056432,0,0,0,0,0,0,0.162751,0.044,1.3,3.2,2.44,0,8,"Maine","Democrat",0.510067,0.542857,77.8971,"First Year of Biennium",0.566201,"No Change",-0.0341505,0.0285714,10.9482
"ME",2006,2007,0.0292947,0.0297076,0.0332612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,1.3,3.6,4.76,0,5,"Maine","Democrat",0.510067,0.542857,70.3211,"Second Year of Biennium",0.578103,"No Change",0,0,-7.57604
"ME",2007,2008,0.152016,-0.00578094,-0.0453071,0.877343,0,0,0,0.0600338,0.0627262,0.645289,0.0390448,-0.0436928,0.446997,3.98744,0,0,0,0,0.048,1.3,3.7,4.55,0,1,"Maine","Democrat",0.597315,0.514286,77.911,"First Year of Biennium",0.590005,"No Change",0.0872483,-0.0285714,7.58992
"ME",2008,2009,0.416294,0,0.0315106,0.368398,0,0,3.18715,0.438405,0.777325,0,0,0,0,0,0,0,0,0,0.048,1.3,3.8,4.35,0,0,"Maine","Democrat",0.604027,0.514286,91.904,"Second Year of Biennium",0.609168,"No Change",0.00671139,0,13.993
"ME",2009,2010,0.170746,0.835208,-0.752653,0,0.10514,0.366115,0,0,0.0783671,0.18191,0,0.148998,0.12666,0.0958021,0,0,0.0908837,0.119041,0.049,1.3,3.5,0,0,0,"Maine","Democrat",0.64,0.571429,81.4113,"First Year of Biennium",0.628331,"No Change",0.0359732,0.0571429,-10.4927
"ME",2010,2011,0.451976,0.00203709,0.250884,0.504316,0.118283,0,0,0.666376,0.132621,0.291056,-0.0120388,0,0.233834,0.121349,0,0,0.550086,0.223201,0.052,1.3,3.5,2.08,0,19,"Maine","Democrat",0.64,0.571429,68.9159,"Second Year of Biennium",0.609616,"No Change",0,0,-12.4954
"ME",2011,2012,-0.522555,-0.0269777,-0.776694,-0.932177,0,0,0,0,0,0.499024,0.813434,0.197322,-1.15205,0,0,0,0.429855,0,0.053,1.3,3.7,5.15,2.14,20,"Maine","Republican",0.486667,0.411765,67.0678,"First Year of Biennium",NA,"Change",-0.153333,-0.159664,-1.84812
"MD",1987,1988,0.811239,0,0,0,0,4.92848,0,0,0,0.857077,0,0,0,0,4.81025,0,0.418543,0,0.097,4.7,5.2,8.75,2.22,251,"Maryland","Democrat",0.879433,0.851064,73.5369,"First Year of Biennium",0.859616,NA,NA,NA,NA
"MD",1988,1989,-0.0375781,0,0,0,0,-0.158334,0,-0.0363826,0,0.065864,0,0,0,0,0.431264,0,0,0,0.1,4.7,5.8,9.2,2.17,361,"Maryland","Democrat",0.879433,0.851064,77.6853,"Second Year of Biennium",0.862286,"No Change",0,0,4.14846
"MD",1989,1990,-0.204118,0.0229994,-0.502137,0,0,0,0,0.0179133,0,-0.164306,0,-0.269159,0,0,0,0,0,0,0.11,4.8,6.2,5.26,0,58,"Maryland","Democrat",0.886525,0.851064,69.4624,"First Year of Biennium",0.864956,"No Change",0.0070922,0,-8.22296
"MD",1990,1991,0,0,0,0,0,0,0,0,0,0.166518,0.277819,0,0,0,0,0,0.0605278,0,0.11,4.9,6.5,10,2.13,2,"Maryland","Democrat",0.886525,0.851064,62.2385,"Second Year of Biennium",0.859672,"No Change",0,0,-7.22386
"MD",1991,1992,0.823914,0.512456,0.399134,0,0.467176,0,0,0.971798,0,0,0,0,0,0,0,0,0,0,0.12,4.9,6.4,0,2.08,13,"Maryland","Democrat",0.829787,0.808511,64.2141,"First Year of Biennium",0.854387,"No Change",-0.0567376,-0.0425532,1.97558
"MD",1992,1993,2.37963,1.20659,0.859674,0.0998821,3.14916,4.27135,0,0.44425,0.389517,3.47728,3.42644,0.048138,0.734479,3.78295,3.8482,5.36078,0.5924,0,0.12,5,6.5,9.09,0,17,"Maryland","Democrat",0.822695,0.808511,66.2645,"Second Year of Biennium",0.850995,"No Change",-0.00709222,0,2.05039
"MD",1993,1994,0.0166003,-0.0554542,-0.0498918,0,0,0,0,0,0.410255,0.0707428,-0.0234088,0,0,0,0,0,0,0.68717,0.13,5,7.2,0,2.04,19,"Maryland","Democrat",0.822695,0.808511,67.7101,"First Year of Biennium",0.847603,"No Change",0,0,1.44559
